,,,T,V
,,,-0.164,-0.02
,,,-0.162,-0.02
,,,-0.16,0
,,,-0.158,-0.02
,,,-0.156,-0.02
,,,-0.154,-0.02
,,,-0.152,-0.02
,,,-0.15,-0.02
,,,-0.148,-0.02
,,,-0.146,0
,,,-0.144,0
,,,-0.142,-0.02
,,,-0.14,-0.02
,,,-0.138,0.02
,,,-0.136,-0.02
,,,-0.134,0
,,,-0.132,0
,,,-0.13,-0.02
,,,-0.128,-0.02
,,,-0.126,-0.02
,,,-0.124,-0.02
,,,-0.122,-0.02
,,,-0.12,-0.02
,,,-0.118,-0.02
,,,-0.116,-0.02
,,,-0.114,-0.02
,,,-0.112,-0.02
,,,-0.11,-0.02
,,,-0.108,0
,,,-0.106,-0.02
,,,-0.104,0
,,,-0.102,0
,,,-0.1,-0.02
,,,-0.098,-0.02
,,,-0.096,0
,,,-0.094,-0.02
,,,-0.092,0
,,,-0.09,0
,,,-0.088,-0.02
,,,-0.086,-0.02
,,,-0.084,-0.02
,,,-0.082,-0.02
,,,-0.08,0.02
,,,-0.078,0
,,,-0.076,-0.02
,,,-0.074,-0.02
,,,-0.072,-0.02
,,,-0.07,0
,,,-0.068,-0.02
,,,-0.066,-0.02
,,,-0.064,-0.02
,,,-0.062,-0.02
,,,-0.06,-0.02
,,,-0.058,-0.02
,,,-0.056,-0.02
,,,-0.054,-0.02
,,,-0.052,-0.02
,,,-0.05,-0.04
,,,-0.048,-0.02
,,,-0.046,-0.02
,,,-0.044,-0.02
,,,-0.042,-0.02
,,,-0.04,-0.02
,,,-0.038,-0.02
,,,-0.036,0
,,,-0.034,-0.02
,,,-0.032,-0.02
,,,-0.03,-0.02
,,,-0.028,-0.02
,,,-0.026,0
,,,-0.024,-0.02
,,,-0.022,-0.02
,,,-0.02,-0.02
,,,-0.018,-0.02
,,,-0.016,-0.02
,,,-0.014,-0.02
,,,-0.012,0
,,,-0.01,-0.02
,,,-0.008,-0.02
,,,-0.006,-0.02
,,,-0.004,-0.02
,,,-0.002,-0.02
,,,0,-0.04
,,,0.002,-0.02
,,,0.004,-0.02
,,,0.006,-0.02
,,,0.008,-0.02
,,,0.01,-0.02
,,,0.012,-0.02
,,,0.014,-0.02
,,,0.016,-0.02
,,,0.018,0
,,,0.02,0
,,,0.022,-0.04
,,,0.024,-0.02
,,,0.026,-0.02
,,,0.028,-0.02
,,,0.03,0
,,,0.032,-0.02
,,,0.034,-0.02
,,,0.036,0
,,,0.038,-0.02
,,,0.04,-0.02
,,,0.042,-0.02
,,,0.044,-0.02
,,,0.046,-0.02
,,,0.048,-0.02
,,,0.05,-0.02
,,,0.052,-0.04
,,,0.054,0
,,,0.056,-0.02
,,,0.058,0
,,,0.06,-0.04
,,,0.062,0
,,,0.064,0
,,,0.066,-0.02
,,,0.068,-0.02
,,,0.07,-0.02
,,,0.072,0
,,,0.074,-0.02
,,,0.076,0
,,,0.078,-0.02
,,,0.08,0.02
,,,0.082,-0.02
,,,0.084,-0.02
,,,0.086,-0.02
,,,0.088,-0.02
,,,0.09,0
,,,0.092,-0.02
,,,0.094,-0.02
,,,0.096,-0.02
,,,0.098,0
,,,0.1,-0.02
,,,0.102,0
,,,0.104,-0.02
,,,0.106,0
,,,0.108,0
,,,0.11,-0.02
,,,0.112,-0.02
,,,0.114,0
,,,0.116,0.02
,,,0.118,-0.02
,,,0.12,0
,,,0.122,-0.02
,,,0.124,-0.02
,,,0.126,0
,,,0.128,0.02
,,,0.13,-0.02
,,,0.132,0
,,,0.134,0.02
,,,0.136,-0.02
,,,0.138,-0.02
,,,0.14,0
,,,0.142,0
,,,0.144,0.02
,,,0.146,0.02
,,,0.148,0
,,,0.15,0.02
,,,0.152,0.02
,,,0.154,0.02
,,,0.156,0.02
,,,0.158,0.02
,,,0.16,0.02
,,,0.162,0.04
,,,0.164,0.04
,,,0.166,0.02
,,,0.168,0.04
,,,0.17,0.04
,,,0.172,0.04
,,,0.174,0.04
,,,0.176,0.04
,,,0.178,0.04
,,,0.18,0.04
,,,0.182,0.04
,,,0.184,0.04
,,,0.186,0.06
,,,0.188,0.04
,,,0.19,0.06
,,,0.192,0.04
,,,0.194,0.06
,,,0.196,0.04
,,,0.198,0.06
,,,0.2,0.06
,,,0.202,0.08
,,,0.204,0.08
,,,0.206,0.06
,,,0.208,0.08
,,,0.21,0.08
,,,0.212,0.1
,,,0.214,0.08
,,,0.216,0.1
,,,0.218,0.1
,,,0.22,0.08
,,,0.222,0.08
,,,0.224,0.12
,,,0.226,0.12
,,,0.228,0.12
,,,0.23,0.12
,,,0.232,0.14
,,,0.234,0.12
,,,0.236,0.16
,,,0.238,0.14
,,,0.24,0.16
,,,0.242,0.16
,,,0.244,0.14
,,,0.246,0.16
,,,0.248,0.18
,,,0.25,0.16
,,,0.252,0.18
,,,0.254,0.18
,,,0.256,0.18
,,,0.258,0.18
,,,0.26,0.18
,,,0.262,0.18
,,,0.264,0.2
,,,0.266,0.22
,,,0.268,0.22
,,,0.27,0.22
,,,0.272,0.22
,,,0.274,0.26
,,,0.276,0.22
,,,0.278,0.26
,,,0.28,0.26
,,,0.282,0.26
,,,0.284,0.26
,,,0.286,0.28
,,,0.288,0.28
,,,0.29,0.3
,,,0.292,0.28
,,,0.294,0.3
,,,0.296,0.3
,,,0.298,0.3
,,,0.3,0.32
,,,0.302,0.34
,,,0.304,0.34
,,,0.306,0.34
,,,0.308,0.36
,,,0.31,0.36
,,,0.312,0.36
,,,0.314,0.38
,,,0.316,0.4
,,,0.318,0.4
,,,0.32,0.4
,,,0.322,0.42
,,,0.324,0.42
,,,0.326,0.42
,,,0.328,0.42
,,,0.33,0.44
,,,0.332,0.44
,,,0.334,0.46
,,,0.336,0.46
,,,0.338,0.46
,,,0.34,0.48
,,,0.342,0.46
,,,0.344,0.5
,,,0.346,0.48
,,,0.348,0.52
,,,0.35,0.52
,,,0.352,0.54
,,,0.354,0.52
,,,0.356,0.54
,,,0.358,0.54
,,,0.36,0.56
,,,0.362,0.56
,,,0.364,0.56
,,,0.366,0.58
,,,0.368,0.58
,,,0.37,0.6
,,,0.372,0.6
,,,0.374,0.6
,,,0.376,0.6
,,,0.378,0.62
,,,0.38,0.64
,,,0.382,0.66
,,,0.384,0.68
,,,0.386,0.66
,,,0.388,0.68
,,,0.39,0.68
,,,0.392,0.68
,,,0.394,0.7
,,,0.396,0.72
,,,0.398,0.72
,,,0.4,0.72
,,,0.402,0.74
,,,0.404,0.76
,,,0.406,0.76
,,,0.408,0.76
,,,0.41,0.76
,,,0.412,0.78
,,,0.414,0.76
,,,0.416,0.78
,,,0.418,0.76
,,,0.42,0.8
,,,0.422,0.8
,,,0.424,0.8
,,,0.426,0.82
,,,0.428,0.82
,,,0.43,0.84
,,,0.432,0.86
,,,0.434,0.84
,,,0.436,0.86
,,,0.438,0.86
,,,0.44,0.88
,,,0.442,0.88
,,,0.444,0.88
,,,0.446,0.92
,,,0.448,0.9
,,,0.45,0.9
,,,0.452,0.94
,,,0.454,0.94
,,,0.456,0.94
,,,0.458,0.96
,,,0.46,0.96
,,,0.462,0.98
,,,0.464,0.98
,,,0.466,1
,,,0.468,1
,,,0.47,1.02
,,,0.472,1
,,,0.474,1
,,,0.476,1
,,,0.478,1.04
,,,0.48,1.04
,,,0.482,1.06
,,,0.484,1.06
,,,0.486,1.06
,,,0.488,1.06
,,,0.49,1.06
,,,0.492,1.06
,,,0.494,1.08
,,,0.496,1.08
,,,0.498,1.08
,,,0.5,1.08
,,,0.502,1.1
,,,0.504,1.1
,,,0.506,1.1
,,,0.508,1.12
,,,0.51,1.12
,,,0.512,1.1
,,,0.514,1.14
,,,0.516,1.12
,,,0.518,1.14
,,,0.52,1.14
,,,0.522,1.14
,,,0.524,1.14
,,,0.526,1.16
,,,0.528,1.18
,,,0.53,1.18
,,,0.532,1.18
,,,0.534,1.2
,,,0.536,1.18
,,,0.538,1.2
,,,0.54,1.2
,,,0.542,1.2
,,,0.544,1.2
,,,0.546,1.22
,,,0.548,1.22
,,,0.55,1.22
,,,0.552,1.22
,,,0.554,1.22
,,,0.556,1.24
,,,0.558,1.24
,,,0.56,1.26
,,,0.562,1.26
,,,0.564,1.28
,,,0.566,1.28
,,,0.568,1.28
,,,0.57,1.28
,,,0.572,1.3
,,,0.574,1.28
,,,0.576,1.32
,,,0.578,1.32
,,,0.58,1.32
,,,0.582,1.32
,,,0.584,1.34
,,,0.586,1.34
,,,0.588,1.34
,,,0.59,1.36
,,,0.592,1.34
,,,0.594,1.38
,,,0.596,1.36
,,,0.598,1.38
,,,0.6,1.38
,,,0.602,1.4
,,,0.604,1.36
,,,0.606,1.4
,,,0.608,1.38
,,,0.61,1.42
,,,0.612,1.42
,,,0.614,1.42
,,,0.616,1.4
,,,0.618,1.4
,,,0.62,1.42
,,,0.622,1.44
,,,0.624,1.44
,,,0.626,1.42
,,,0.628,1.46
,,,0.63,1.48
,,,0.632,1.46
,,,0.634,1.46
,,,0.636,1.48
,,,0.638,1.46
,,,0.64,1.5
,,,0.642,1.48
,,,0.644,1.5
,,,0.646,1.5
,,,0.648,1.52
,,,0.65,1.48
,,,0.652,1.52
,,,0.654,1.52
,,,0.656,1.52
,,,0.658,1.48
,,,0.66,1.52
,,,0.662,1.52
,,,0.664,1.54
,,,0.666,1.54
,,,0.668,1.54
,,,0.67,1.54
,,,0.672,1.54
,,,0.674,1.54
,,,0.676,1.54
,,,0.678,1.54
,,,0.68,1.56
,,,0.682,1.58
,,,0.684,1.56
,,,0.686,1.58
,,,0.688,1.56
,,,0.69,1.58
,,,0.692,1.58
,,,0.694,1.58
,,,0.696,1.56
,,,0.698,1.6
,,,0.7,1.6
,,,0.702,1.62
,,,0.704,1.62
,,,0.706,1.64
,,,0.708,1.64
,,,0.71,1.64
,,,0.712,1.64
,,,0.714,1.66
,,,0.716,1.6
,,,0.718,1.64
,,,0.72,1.64
,,,0.722,1.64
,,,0.724,1.64
,,,0.726,1.66
,,,0.728,1.66
,,,0.73,1.68
,,,0.732,1.64
,,,0.734,1.68
,,,0.736,1.66
,,,0.738,1.68
,,,0.74,1.68
,,,0.742,1.68
,,,0.744,1.66
,,,0.746,1.68
,,,0.748,1.66
,,,0.75,1.68
,,,0.752,1.66
,,,0.754,1.68
,,,0.756,1.66
,,,0.758,1.68
,,,0.76,1.68
,,,0.762,1.68
,,,0.764,1.66
,,,0.766,1.68
,,,0.768,1.66
,,,0.77,1.68
,,,0.772,1.68
,,,0.774,1.7
,,,0.776,1.68
,,,0.778,1.7
,,,0.78,1.68
,,,0.782,1.7
,,,0.784,1.7
,,,0.786,1.72
,,,0.788,1.7
,,,0.79,1.72
,,,0.792,1.7
,,,0.794,1.68
,,,0.796,1.68
,,,0.798,1.68
,,,0.8,1.66
,,,0.802,1.72
,,,0.804,1.68
,,,0.806,1.7
,,,0.808,1.7
,,,0.81,1.72
,,,0.812,1.7
,,,0.814,1.72
,,,0.816,1.7
,,,0.818,1.74
,,,0.82,1.74
,,,0.822,1.72
,,,0.824,1.72
,,,0.826,1.76
,,,0.828,1.74
,,,0.83,1.74
,,,0.832,1.74
,,,0.834,1.74
,,,0.836,1.74
,,,0.838,1.72
,,,0.84,1.74
,,,0.842,1.76
,,,0.844,1.72
,,,0.846,1.76
,,,0.848,1.74
,,,0.85,1.78
,,,0.852,1.76
,,,0.854,1.76
,,,0.856,1.76
,,,0.858,1.76
,,,0.86,1.74
,,,0.862,1.76
,,,0.864,1.76
,,,0.866,1.78
,,,0.868,1.78
,,,0.87,1.8
,,,0.872,1.76
,,,0.874,1.78
,,,0.876,1.78
,,,0.878,1.8
,,,0.88,1.78
,,,0.882,1.82
,,,0.884,1.8
,,,0.886,1.8
,,,0.888,1.8
,,,0.89,1.82
,,,0.892,1.8
,,,0.894,1.8
,,,0.896,1.8
,,,0.898,1.82
,,,0.9,1.8
,,,0.902,1.82
,,,0.904,1.82
,,,0.906,1.82
,,,0.908,1.82
,,,0.91,1.82
,,,0.912,1.82
,,,0.914,1.82
,,,0.916,1.82
,,,0.918,1.82
,,,0.92,1.82
,,,0.922,1.84
,,,0.924,1.84
,,,0.926,1.86
,,,0.928,1.84
,,,0.93,1.82
,,,0.932,1.84
,,,0.934,1.84
,,,0.936,1.82
,,,0.938,1.82
,,,0.94,1.82
,,,0.942,1.84
,,,0.944,1.84
,,,0.946,1.82
,,,0.948,1.82
,,,0.95,1.86
,,,0.952,1.84
,,,0.954,1.82
,,,0.956,1.84
,,,0.958,1.86
,,,0.96,1.84
,,,0.962,1.84
,,,0.964,1.86
,,,0.966,1.86
,,,0.968,1.88
,,,0.97,1.86
,,,0.972,1.86
,,,0.974,1.88
,,,0.976,1.88
,,,0.978,1.86
,,,0.98,1.86
,,,0.982,1.88
,,,0.984,1.88
,,,0.986,1.88
,,,0.988,1.86
,,,0.99,1.84
,,,0.992,1.86
,,,0.994,1.86
,,,0.996,1.86
,,,0.998,1.86
,,,1,1.88
,,,1.002,1.86
,,,1.004,1.86
,,,1.006,1.86
,,,1.008,1.88
,,,1.01,1.88
,,,1.012,1.88
,,,1.014,1.88
,,,1.016,1.88
,,,1.018,1.9
,,,1.02,1.88
,,,1.022,1.9
,,,1.024,1.88
,,,1.026,1.88
,,,1.028,1.88
,,,1.03,1.9
,,,1.032,1.9
,,,1.034,1.9
,,,1.036,1.9
,,,1.038,1.88
,,,1.04,1.9
,,,1.042,1.92
,,,1.044,1.92
,,,1.046,1.9
,,,1.048,1.94
,,,1.05,1.9
,,,1.052,1.92
,,,1.054,1.9
,,,1.056,1.88
,,,1.058,1.9
,,,1.06,1.9
,,,1.062,1.9
,,,1.064,1.9
,,,1.066,1.92
,,,1.068,1.92
,,,1.07,1.9
,,,1.072,1.9
,,,1.074,1.94
,,,1.076,1.92
,,,1.078,1.92
,,,1.08,1.94
,,,1.082,1.94
,,,1.084,1.92
,,,1.086,1.94
,,,1.088,1.94
,,,1.09,1.94
,,,1.092,1.96
,,,1.094,1.94
,,,1.096,1.96
,,,1.098,1.94
,,,1.1,1.96
,,,1.102,1.96
,,,1.104,1.94
,,,1.106,1.98
,,,1.108,1.96
,,,1.11,1.96
,,,1.112,1.96
,,,1.114,1.96
,,,1.116,1.98
,,,1.118,1.96
,,,1.12,1.96
,,,1.122,1.96
,,,1.124,1.98
,,,1.126,1.96
,,,1.128,1.94
,,,1.13,1.96
,,,1.132,1.96
,,,1.134,1.94
,,,1.136,1.92
,,,1.138,1.92
,,,1.14,1.94
,,,1.142,1.92
,,,1.144,1.92
,,,1.146,1.92
,,,1.148,1.96
,,,1.15,1.94
,,,1.152,1.92
,,,1.154,1.92
,,,1.156,1.94
,,,1.158,1.94
,,,1.16,1.92
,,,1.162,1.94
,,,1.164,1.94
,,,1.166,1.98
,,,1.168,1.92
,,,1.17,1.92
,,,1.172,1.96
,,,1.174,1.96
,,,1.176,1.92
,,,1.178,1.94
,,,1.18,1.94
,,,1.182,1.96
,,,1.184,1.92
,,,1.186,1.96
,,,1.188,1.94
,,,1.19,1.96
,,,1.192,1.94
,,,1.194,1.94
,,,1.196,1.96
,,,1.198,1.96
,,,1.2,1.96
,,,1.202,1.96
,,,1.204,1.96
,,,1.206,1.98
,,,1.208,1.96
,,,1.21,1.96
,,,1.212,1.96
,,,1.214,1.98
,,,1.216,1.98
,,,1.218,2
,,,1.22,1.96
,,,1.222,2
,,,1.224,1.96
,,,1.226,1.96
,,,1.228,1.94
,,,1.23,1.98
,,,1.232,1.96
,,,1.234,1.98
,,,1.236,1.94
,,,1.238,1.98
,,,1.24,1.96
,,,1.242,1.98
,,,1.244,1.96
,,,1.246,1.96
,,,1.248,1.98
,,,1.25,1.96
,,,1.252,1.96
,,,1.254,1.98
,,,1.256,1.98
,,,1.258,1.94
,,,1.26,1.96
,,,1.262,1.96
,,,1.264,1.96
,,,1.266,1.96
,,,1.268,1.96
,,,1.27,1.96
,,,1.272,1.98
,,,1.274,1.98
,,,1.276,1.94
,,,1.278,1.94
,,,1.28,1.94
,,,1.282,1.96
,,,1.284,1.92
,,,1.286,1.98
,,,1.288,1.94
,,,1.29,1.96
,,,1.292,1.96
,,,1.294,1.96
,,,1.296,1.92
,,,1.298,1.96
,,,1.3,1.92
,,,1.302,1.96
,,,1.304,1.94
,,,1.306,1.96
,,,1.308,1.94
,,,1.31,1.96
,,,1.312,1.98
,,,1.314,1.98
,,,1.316,1.94
,,,1.318,1.96
,,,1.32,1.92
,,,1.322,1.94
,,,1.324,1.94
,,,1.326,1.96
,,,1.328,1.92
,,,1.33,1.94
,,,1.332,1.94
,,,1.334,1.94
,,,1.336,1.92
,,,1.338,1.94
,,,1.34,1.94
,,,1.342,1.96
,,,1.344,1.94
,,,1.346,1.94
,,,1.348,1.92
,,,1.35,1.92
,,,1.352,1.92
,,,1.354,1.92
,,,1.356,1.92
,,,1.358,1.94
,,,1.36,1.94
,,,1.362,1.92
,,,1.364,1.92
,,,1.366,1.92
,,,1.368,1.94
,,,1.37,1.92
,,,1.372,1.9
,,,1.374,1.9
,,,1.376,1.92
,,,1.378,1.9
,,,1.38,1.9
,,,1.382,1.88
,,,1.384,1.94
,,,1.386,1.9
,,,1.388,1.92
,,,1.39,1.9
,,,1.392,1.9
,,,1.394,1.92
,,,1.396,1.92
,,,1.398,1.9
,,,1.4,1.9
,,,1.402,1.9
,,,1.404,1.92
,,,1.406,1.9
,,,1.408,1.92
,,,1.41,1.92
,,,1.412,1.92
,,,1.414,1.92
,,,1.416,1.9
,,,1.418,1.9
,,,1.42,1.92
,,,1.422,1.92
,,,1.424,1.92
,,,1.426,1.9
,,,1.428,1.92
,,,1.43,1.94
,,,1.432,1.92
,,,1.434,1.92
,,,1.436,1.9
,,,1.438,1.92
,,,1.44,1.9
,,,1.442,1.92
,,,1.444,1.92
,,,1.446,1.92
,,,1.448,1.92
,,,1.45,1.92
,,,1.452,1.92
,,,1.454,1.92
,,,1.456,1.96
,,,1.458,1.92
,,,1.46,1.92
,,,1.462,1.92
,,,1.464,1.94
,,,1.466,1.96
,,,1.468,1.92
,,,1.47,1.94
,,,1.472,1.92
,,,1.474,1.94
,,,1.476,1.94
,,,1.478,1.96
,,,1.48,1.92
,,,1.482,1.96
,,,1.484,1.94
,,,1.486,1.98
,,,1.488,1.92
,,,1.49,1.94
,,,1.492,1.92
,,,1.494,1.96
,,,1.496,1.92
,,,1.498,1.94
,,,1.5,1.94
,,,1.502,1.96
,,,1.504,1.92
,,,1.506,1.92
,,,1.508,1.94
,,,1.51,1.94
,,,1.512,1.96
,,,1.514,1.94
,,,1.516,1.92
,,,1.518,1.94
,,,1.52,1.94
,,,1.522,1.92
,,,1.524,1.96
,,,1.526,1.94
,,,1.528,1.94
,,,1.53,1.94
,,,1.532,1.96
,,,1.534,1.92
,,,1.536,1.94
,,,1.538,1.94
,,,1.54,1.96
,,,1.542,1.92
,,,1.544,1.92
,,,1.546,1.92
,,,1.548,1.96
,,,1.55,1.94
,,,1.552,1.94
,,,1.554,1.92
,,,1.556,1.94
,,,1.558,1.96
,,,1.56,2
,,,1.562,1.92
,,,1.564,1.94
,,,1.566,1.94
,,,1.568,1.96
,,,1.57,1.94
,,,1.572,1.94
,,,1.574,1.96
,,,1.576,1.94
,,,1.578,1.94
,,,1.58,1.92
,,,1.582,1.94
,,,1.584,1.94
,,,1.586,1.94
,,,1.588,1.92
,,,1.59,1.94
,,,1.592,1.94
,,,1.594,1.96
,,,1.596,1.96
,,,1.598,1.94
,,,1.6,1.94
,,,1.602,1.96
,,,1.604,1.96
,,,1.606,1.96
,,,1.608,1.92
,,,1.61,1.96
,,,1.612,1.96
,,,1.614,1.98
,,,1.616,1.92
,,,1.618,1.92
,,,1.62,1.94
,,,1.622,1.96
,,,1.624,1.94
,,,1.626,1.92
,,,1.628,1.92
,,,1.63,1.94
,,,1.632,1.96
,,,1.634,1.96
,,,1.636,1.92
,,,1.638,1.96
,,,1.64,1.96
,,,1.642,1.96
,,,1.644,1.98
,,,1.646,1.96
,,,1.648,1.96
,,,1.65,1.96
,,,1.652,1.98
,,,1.654,1.94
,,,1.656,1.96
,,,1.658,1.96
,,,1.66,1.96
,,,1.662,1.98
,,,1.664,1.98
,,,1.666,1.96
,,,1.668,1.98
,,,1.67,1.98
,,,1.672,1.98
,,,1.674,1.94
,,,1.676,1.96
,,,1.678,1.98
,,,1.68,1.98
,,,1.682,1.98
,,,1.684,1.98
,,,1.686,1.96
,,,1.688,1.96
,,,1.69,1.98
,,,1.692,1.96
,,,1.694,1.94
,,,1.696,1.94
,,,1.698,1.96
,,,1.7,1.98
,,,1.702,1.96
,,,1.704,1.94
,,,1.706,1.94
,,,1.708,1.96
,,,1.71,1.96
,,,1.712,1.94
,,,1.714,1.94
,,,1.716,1.94
,,,1.718,1.96
,,,1.72,1.98
,,,1.722,1.94
,,,1.724,1.96
,,,1.726,1.96
,,,1.728,1.96
,,,1.73,1.96
,,,1.732,1.94
,,,1.734,1.96
,,,1.736,1.94
,,,1.738,1.98
,,,1.74,1.96
,,,1.742,1.94
,,,1.744,1.98
,,,1.746,1.96
,,,1.748,1.98
,,,1.75,1.96
,,,1.752,1.96
,,,1.754,1.96
,,,1.756,1.96
,,,1.758,1.94
,,,1.76,1.94
,,,1.762,1.94
,,,1.764,1.94
,,,1.766,1.96
,,,1.768,1.96
,,,1.77,1.94
,,,1.772,1.96
,,,1.774,1.98
,,,1.776,1.96
,,,1.778,1.96
,,,1.78,1.94
,,,1.782,1.94
,,,1.784,1.98
,,,1.786,1.96
,,,1.788,1.96
,,,1.79,1.94
,,,1.792,1.94
,,,1.794,1.96
,,,1.796,1.94
,,,1.798,1.96
,,,1.8,1.96
,,,1.802,1.94
,,,1.804,1.98
,,,1.806,1.98
,,,1.808,1.98
,,,1.81,1.94
,,,1.812,1.98
,,,1.814,1.98
,,,1.816,1.94
,,,1.818,1.94
,,,1.82,1.96
,,,1.822,1.98
,,,1.824,1.96
,,,1.826,1.98
,,,1.828,1.96
,,,1.83,1.98
,,,1.832,1.98
,,,1.834,1.96
,,,1.836,1.94
,,,1.838,1.94
,,,1.84,1.96
,,,1.842,1.98
,,,1.844,1.96
,,,1.846,1.94
,,,1.848,1.98
,,,1.85,1.96
,,,1.852,1.94
,,,1.854,1.94
,,,1.856,1.96
,,,1.858,1.98
,,,1.86,1.98
,,,1.862,1.96
,,,1.864,1.94
,,,1.866,1.96
,,,1.868,1.98
,,,1.87,1.98
,,,1.872,1.96
,,,1.874,1.96
,,,1.876,1.98
,,,1.878,1.96
,,,1.88,1.98
,,,1.882,1.96
,,,1.884,1.98
,,,1.886,1.98
,,,1.888,2
,,,1.89,1.96
,,,1.892,1.98
,,,1.894,1.96
,,,1.896,1.96
,,,1.898,1.96
,,,1.9,1.96
,,,1.902,1.96
,,,1.904,1.98
,,,1.906,1.98
,,,1.908,1.98
,,,1.91,1.98
,,,1.912,1.96
,,,1.914,1.98
,,,1.916,1.96
,,,1.918,1.94
,,,1.92,1.94
,,,1.922,1.96
,,,1.924,1.96
,,,1.926,1.98
,,,1.928,1.94
,,,1.93,1.94
,,,1.932,1.96
,,,1.934,1.96
,,,1.936,1.94
,,,1.938,1.94
,,,1.94,1.94
,,,1.942,1.96
,,,1.944,1.96
,,,1.946,1.96
,,,1.948,1.96
,,,1.95,1.96
,,,1.952,1.96
,,,1.954,1.98
,,,1.956,1.98
,,,1.958,1.94
,,,1.96,1.96
